2500	2498
2500	2498
2500	2498
2500	2500
2500	2500
2500	2500
2500	2500
2500	2500
2500	2500
2500	2498
3000	2999
3000	2999
3000	2999
3000	2999
3000	2999
3000	3000
3000	3000
3000	3000
3000	3000
3000	3000
3500	3499
3500	3499
3500	3499
3500	3499
3500	3499
3500	3499
3500	3499
3500	3499
3500	3499
3500	3499
4000	3992
4000	3992
4000	3992
4000	3992
4000	3992
4000	3992
4000	3992
4000	3992
4000	3992
4000	3992
4500	4490
4500	4490
4500	4490
4500	4490
4500	4489
4500	4489
4500	4489
4500	4489
4500	4489
4500	4489
5000	4976
5000	4976
5000	4976
5000	4976
5000	4976
5000	4976
5000	4976
5000	4976
5000	4976
5000	4975
4500	4486
4500	4486
4500	4486
4500	4486
4500	4487
4500	4487
4500	4487
4500	4487
4500	4487
4500	4487
4000	3990
4000	3990
4000	3990
4000	3990
4000	3990
4000	3990
4000	3990
4000	3990
4000	3990
4000	3990
3500	3494
3500	3494
3500	3494
3500	3494
3500	3494
3500	3496
3500	3496
3500	3496
3500	3496
3500	3496
3000	2996
3000	2996
3000	2996
3000	2996
3000	2996
3000	2996
3000	2996
3000	2996
3000	2996
3000	2996
2500	2498
2500	2498
2500	2498
2500	2498
2500	2498
2500	2498
2500	2498
2500	2498
2500	2498
2500	2498
2000	2000
2000	2000
2000	2000
2000	2000
2000	2000
2000	2000
2000	2000
2000	2000
2000	2000
2000	2000
1500	1505
1500	1505
1500	1505
1500	1505
1500	1505
1500	1505
1500	1505
1500	1505
1500	1505
1500	1505
1000	1007
1000	1007
1000	1007
1000	1007
1000	1007
1000	1007
1000	1007
1000	1007
1000	1007
1000	1007
500	518
500	518
500	518
500	518
500	518
500	518
500	518
500	518
500	518
500	518
0	26
0	26
0	26
0	26
0	26
0	26
0	26
0	26
0	26
0	26
500	520
500	520
500	520
500	520
500	520
500	520
500	520
500	520
500	520
500	520
1000	1009
1000	1009
1000	1009
1000	1009
1000	1009
1000	1009
1000	1009
1000	1009
1000	1009
1000	1009
1500	1506
1500	1506
1500	1506
1500	1506
1500	1506
1500	1506
1500	1506
1500	1506
1500	1506
1500	1506
2000	2001
2000	2001
2000	2001
2000	2001
2000	2001
2000	2001
2000	2001
2000	2001
2000	2001
2000	2001
2500	2501
2500	2501
2500	2501
2500	2501
2500	2501
2500	2501
2500	2501
2500	2501
2500	2501
2500	2501

